MonitoringPoint,SerialNumber,TimeStamp,Date,Time,Pressure,Temperature,WaterLevel
39,R8979,13/09/2019 15.00,13/09/2019,15.00.00,1080.46,11.33,33.16
39,R8979,13/09/2019 16.00,13/09/2019,16.00.00,1080.75,11.32,33.10
39,R8979,13/09/2019 17.00,13/09/2019,17.00.00,1081.22,11.30,33.47
39,R8979,13/09/2019 18.00,13/09/2019,18.00.00,1081.22,11.24,32.97
39,R8979,13/09/2019 19.00,13/09/2019,19.00.00,1081.39,11.21,32.84
39,R8979,13/09/2019 20.00,13/09/2019,20.00.00,1081.68,11.18,32.96
39,R8979,13/09/2019 21.00,13/09/2019,21.00.00,1082.15,11.04,32.85
39,R8979,13/09/2019 22.00,13/09/2019,22.00.00,1082.33,10.98,32.58
39,R8979,13/09/2019 23.00,13/09/2019,23.00.00,1082.33,10.92,32.40
39,R8979,14/09/2019 00.00,14/09/2019,00.00.00,1081.98,10.84,32.30
39,R8979,14/09/2019 01.00,14/09/2019,01.00.00,1082.15,10.72,32.40
39,R8979,14/09/2019 02.00,14/09/2019,02.00.00,1082.15,10.63,32.23
39,R8979,14/09/2019 03.00,14/09/2019,03.00.00,1081.98,10.50,32.18
39,R8979,14/09/2019 04.00,14/09/2019,04.00.00,1081.39,10.39,31.59
39,R8979,14/09/2019 05.00,14/09/2019,05.00.00,1081.39,10.33,32.09
39,R8979,14/09/2019 06.00,14/09/2019,06.00.00,1081.39,10.30,32.14
39,R8979,14/09/2019 07.00,14/09/2019,07.00.00,1081.10,10.31,31.73
39,R8979,14/09/2019 08.00,14/09/2019,08.00.00,1081.10,10.37,31.45
39,R8979,14/09/2019 09.00,14/09/2019,09.00.00,1080.93,10.56,31.50
39,R8979,14/09/2019 10.00,14/09/2019,10.00.00,1080.93,10.63,31.40
39,R8979,14/09/2019 11.00,14/09/2019,11.00.00,1080.93,10.73,31.68
39,R8979,14/09/2019 12.00,14/09/2019,12.00.00,1080.46,10.83,31.96
39,R8979,14/09/2019 13.00,14/09/2019,13.00.00,1079.70,10.90,31.98
39,R8979,14/09/2019 14.00,14/09/2019,14.00.00,1079.12,10.98,32.19
39,R8979,14/09/2019 15.00,14/09/2019,15.00.00,1078.07,11.08,32.14
39,R8979,14/09/2019 16.00,14/09/2019,16.00.00,1077.13,11.17,32.18
39,R8979,14/09/2019 17.00,14/09/2019,17.00.00,1076.03,11.18,32.48
39,R8979,14/09/2019 18.00,14/09/2019,18.00.00,1074.68,11.17,32.38
39,R8979,14/09/2019 19.00,14/09/2019,19.00.00,1073.75,11.11,32.20
39,R8979,14/09/2019 20.00,14/09/2019,20.00.00,1072.70,11.07,32.40
39,R8979,14/09/2019 21.00,14/09/2019,21.00.00,1071.65,11.04,32.40
39,R8979,14/09/2019 22.00,14/09/2019,22.00.00,1070.43,11.04,32.43
39,R8979,14/09/2019 23.00,14/09/2019,23.00.00,1069.38,11.03,32.63
39,R8979,15/09/2019 00.00,15/09/2019,00.00.00,1068.15,11.06,32.35
39,R8979,15/09/2019 01.00,15/09/2019,01.00.00,1066.63,11.07,32.26
39,R8979,15/09/2019 02.00,15/09/2019,02.00.00,1065.06,11.16,32.56
39,R8979,15/09/2019 03.00,15/09/2019,03.00.00,1063.72,11.17,32.22
39,R8979,15/09/2019 04.00,15/09/2019,04.00.00,1062.49,11.20,32.44
39,R8979,15/09/2019 05.00,15/09/2019,05.00.00,1062.49,11.18,32.99
39,R8979,15/09/2019 06.00,15/09/2019,06.00.00,1062.20,11.19,33.15
39,R8979,15/09/2019 07.00,15/09/2019,07.00.00,1063.25,10.95,34.38
39,R8979,15/09/2019 08.00,15/09/2019,08.00.00,1064.01,10.92,34.83
39,R8979,15/09/2019 09.00,15/09/2019,09.00.00,1064.77,10.92,35.09
39,R8979,15/09/2019 10.00,15/09/2019,10.00.00,1065.06,10.95,34.81
39,R8979,15/09/2019 11.00,15/09/2019,11.00.00,1065.12,10.98,34.82
39,R8979,15/09/2019 12.00,15/09/2019,12.00.00,1065.12,11.08,34.32
39,R8979,15/09/2019 13.00,15/09/2019,13.00.00,1065.41,11.24,34.66
39,R8979,15/09/2019 14.00,15/09/2019,14.00.00,1065.41,11.32,34.23
39,R8979,15/09/2019 15.00,15/09/2019,15.00.00,1065.41,11.27,34.28
39,R8979,15/09/2019 16.00,15/09/2019,16.00.00,1065.53,11.24,34.28
39,R8979,15/09/2019 17.00,15/09/2019,17.00.00,1064.94,11.23,33.69
39,R8979,15/09/2019 18.00,15/09/2019,18.00.00,1064.77,11.18,33.89
39,R8979,15/09/2019 19.00,15/09/2019,19.00.00,1064.94,11.12,33.77
39,R8979,15/09/2019 20.00,15/09/2019,20.00.00,1064.77,11.06,33.47
39,R8979,15/09/2019 21.00,15/09/2019,21.00.00,1064.77,11.02,33.52
39,R8979,15/09/2019 22.00,15/09/2019,22.00.00,1064.77,10.96,33.27
39,R8979,15/09/2019 23.00,15/09/2019,23.00.00,1065.06,10.93,33.38
39,R8979,16/09/2019 00.00,16/09/2019,00.00.00,1065.23,10.88,33.06
39,R8979,16/09/2019 01.00,16/09/2019,01.00.00,1065.53,10.86,33.15
39,R8979,16/09/2019 02.00,16/09/2019,02.00.00,1065.82,10.83,33.07
39,R8979,16/09/2019 03.00,16/09/2019,03.00.00,1065.70,10.80,33.28
39,R8979,16/09/2019 04.00,16/09/2019,04.00.00,1065.41,10.78,32.86
39,R8979,16/09/2019 05.00,16/09/2019,05.00.00,1065.06,10.74,32.76
39,R8979,16/09/2019 06.00,16/09/2019,06.00.00,1064.77,10.73,32.59
39,R8979,16/09/2019 07.00,16/09/2019,07.00.00,1065.12,10.69,32.69
39,R8979,16/09/2019 08.00,16/09/2019,08.00.00,1065.41,10.69,32.48
39,R8979,16/09/2019 09.00,16/09/2019,09.00.00,1065.53,10.76,32.35
39,R8979,16/09/2019 10.00,16/09/2019,10.00.00,1065.70,10.84,32.50
39,R8979,16/09/2019 11.00,16/09/2019,11.00.00,1065.88,10.98,32.80
39,R8979,16/09/2019 12.00,16/09/2019,12.00.00,1065.99,11.08,32.62
39,R8979,16/09/2019 13.00,16/09/2019,13.00.00,1065.70,11.16,32.83
39,R8979,16/09/2019 14.00,16/09/2019,14.00.00,1065.58,11.26,32.91
39,R8979,16/09/2019 15.00,16/09/2019,15.00.00,1065.41,11.26,33.03
39,R8979,16/09/2019 16.00,16/09/2019,16.00.00,1065.23,11.37,32.86
39,R8979,16/09/2019 17.00,16/09/2019,17.00.00,1065.06,11.30,33.13
39,R8979,16/09/2019 18.00,16/09/2019,18.00.00,1064.48,11.16,32.73
39,R8979,16/09/2019 19.00,16/09/2019,19.00.00,1064.18,11.06,32.56
39,R8979,16/09/2019 20.00,16/09/2019,20.00.00,1063.83,10.98,32.46
39,R8979,16/09/2019 21.00,16/09/2019,21.00.00,1063.43,10.86,32.50
39,R8979,16/09/2019 22.00,16/09/2019,22.00.00,1062.96,10.79,32.41
39,R8979,16/09/2019 23.00,16/09/2019,23.00.00,1062.49,10.71,32.57
39,R8979,17/09/2019 00.00,17/09/2019,00.00.00,1062.03,10.65,32.60
39,R8979,17/09/2019 01.00,17/09/2019,01.00.00,1061.56,10.62,32.51
39,R8979,17/09/2019 02.00,17/09/2019,02.00.00,1060.98,10.59,32.55
39,R8979,17/09/2019 03.00,17/09/2019,03.00.00,1060.68,10.55,32.51
39,R8979,17/09/2019 04.00,17/09/2019,04.00.00,1060.22,10.47,32.42
39,R8979,17/09/2019 05.00,17/09/2019,05.00.00,1059.75,10.43,32.25
39,R8979,17/09/2019 06.00,17/09/2019,06.00.00,1059.11,10.35,32.36
39,R8979,17/09/2019 07.00,17/09/2019,07.00.00,1058.70,10.35,32.20
39,R8979,17/09/2019 08.00,17/09/2019,08.00.00,1058.53,10.34,32.28
39,R8979,17/09/2019 09.00,17/09/2019,09.00.00,1058.23,10.37,32.06
39,R8979,17/09/2019 10.00,17/09/2019,10.00.00,1058.70,10.45,32.85
39,R8979,17/09/2019 11.00,17/09/2019,11.00.00,1058.41,10.47,32.01
39,R8979,17/09/2019 12.00,17/09/2019,12.00.00,1059.17,10.54,32.62
39,R8979,17/09/2019 13.00,17/09/2019,13.00.00,1059.11,10.63,32.43
39,R8979,17/09/2019 14.00,17/09/2019,14.00.00,1059.46,10.67,32.78
39,R8979,17/09/2019 15.00,17/09/2019,15.00.00,1059.75,10.67,32.45
39,R8979,17/09/2019 16.00,17/09/2019,16.00.00,1060.22,10.62,32.37
39,R8979,17/09/2019 17.00,17/09/2019,17.00.00,1061.15,10.59,32.53
39,R8979,17/09/2019 18.00,17/09/2019,18.00.00,1061.91,10.51,32.36
39,R8979,17/09/2019 19.00,17/09/2019,19.00.00,1062.78,10.41,32.48
39,R8979,17/09/2019 20.00,17/09/2019,20.00.00,1063.43,10.36,32.05
39,R8979,17/09/2019 21.00,17/09/2019,21.00.00,1064.36,10.31,32.11
39,R8979,17/09/2019 22.00,17/09/2019,22.00.00,1064.94,10.29,31.94
39,R8979,17/09/2019 23.00,17/09/2019,23.00.00,1065.41,10.27,31.86
39,R8979,18/09/2019 00.00,18/09/2019,00.00.00,1065.41,10.29,31.36
39,R8979,18/09/2019 01.00,18/09/2019,01.00.00,1065.70,10.26,31.28
39,R8979,18/09/2019 02.00,18/09/2019,02.00.00,1066.28,10.25,31.28
39,R8979,18/09/2019 03.00,18/09/2019,03.00.00,1066.63,10.24,31.38
39,R8979,18/09/2019 04.00,18/09/2019,04.00.00,1067.10,10.23,31.55
39,R8979,18/09/2019 05.00,18/09/2019,05.00.00,1067.10,10.22,31.43
39,R8979,18/09/2019 06.00,18/09/2019,06.00.00,1067.68,10.18,31.68
39,R8979,18/09/2019 07.00,18/09/2019,07.00.00,1068.15,10.18,31.65
39,R8979,18/09/2019 08.00,18/09/2019,08.00.00,1068.62,10.20,31.44
39,R8979,18/09/2019 09.00,18/09/2019,09.00.00,1069.03,10.25,31.35
39,R8979,18/09/2019 10.00,18/09/2019,10.00.00,1069.20,10.30,31.18
39,R8979,18/09/2019 11.00,18/09/2019,11.00.00,1069.78,10.38,31.33
39,R8979,18/09/2019 12.00,18/09/2019,12.00.00,1069.84,10.45,31.52
39,R8979,18/09/2019 13.00,18/09/2019,13.00.00,1070.25,10.53,31.95
39,R8979,18/09/2019 14.00,18/09/2019,14.00.00,1070.43,10.60,31.93
39,R8979,18/09/2019 15.00,18/09/2019,15.00.00,1070.43,10.62,31.93
39,R8979,18/09/2019 16.00,18/09/2019,16.00.00,1070.72,10.63,32.17
39,R8979,18/09/2019 17.00,18/09/2019,17.00.00,1070.89,10.59,32.14
39,R8979,18/09/2019 18.00,18/09/2019,18.00.00,1070.89,10.53,31.89
39,R8979,18/09/2019 19.00,18/09/2019,19.00.00,1071.36,10.46,31.78
39,R8979,18/09/2019 20.00,18/09/2019,20.00.00,1071.77,10.36,31.64
39,R8979,18/09/2019 21.00,18/09/2019,21.00.00,1071.77,10.31,31.34
39,R8979,18/09/2019 22.00,18/09/2019,22.00.00,1072.41,10.26,31.66
39,R8979,18/09/2019 23.00,18/09/2019,23.00.00,1072.70,10.21,31.70
39,R8979,19/09/2019 00.00,19/09/2019,00.00.00,1072.88,10.17,31.38
39,R8979,19/09/2019 01.00,19/09/2019,01.00.00,1073.17,10.13,31.42
39,R8979,19/09/2019 02.00,19/09/2019,02.00.00,1073.46,10.06,31.21
39,R8979,19/09/2019 03.00,19/09/2019,03.00.00,1073.46,9.96,31.58
39,R8979,19/09/2019 04.00,19/09/2019,04.00.00,1073.93,9.86,31.38
39,R8979,19/09/2019 05.00,19/09/2019,05.00.00,1073.93,9.80,31.18
39,R8979,19/09/2019 06.00,19/09/2019,06.00.00,1074.39,9.85,31.22
39,R8979,19/09/2019 07.00,19/09/2019,07.00.00,1074.68,9.75,31.01
39,R8979,19/09/2019 08.00,19/09/2019,08.00.00,1075.15,9.80,31.10
39,R8979,19/09/2019 09.00,19/09/2019,09.00.00,1075.73,9.91,30.68
39,R8979,19/09/2019 10.00,19/09/2019,10.00.00,1076.49,9.99,30.99
39,R8979,19/09/2019 11.00,19/09/2019,11.00.00,1076.96,10.10,31.13
39,R8979,19/09/2019 12.00,19/09/2019,12.00.00,1077.13,10.21,31.61
39,R8979,19/09/2019 13.00,19/09/2019,13.00.00,1076.96,10.30,31.63
39,R8979,19/09/2019 14.00,19/09/2019,14.00.00,1076.96,10.40,31.58
39,R8979,19/09/2019 15.00,19/09/2019,15.00.00,1076.84,10.45,31.79
39,R8979,19/09/2019 16.00,19/09/2019,16.00.00,1076.84,10.47,31.72
39,R8979,19/09/2019 17.00,19/09/2019,17.00.00,1076.84,10.45,31.92
39,R8979,19/09/2019 18.00,19/09/2019,18.00.00,1077.13,10.41,31.83
39,R8979,19/09/2019 19.00,19/09/2019,19.00.00,1076.84,10.34,31.59
39,R8979,19/09/2019 20.00,19/09/2019,20.00.00,1076.96,10.28,31.51
39,R8979,19/09/2019 21.00,19/09/2019,21.00.00,1076.96,10.25,31.38
39,R8979,19/09/2019 22.00,19/09/2019,22.00.00,1076.96,10.24,31.63
39,R8979,19/09/2019 23.00,19/09/2019,23.00.00,1076.84,10.23,31.52
39,R8979,20/09/2019 00.00,20/09/2019,00.00.00,1076.49,10.24,31.42
39,R8979,20/09/2019 01.00,20/09/2019,01.00.00,1076.20,10.25,31.40
39,R8979,20/09/2019 02.00,20/09/2019,02.00.00,1076.08,10.25,31.31
39,R8979,20/09/2019 03.00,20/09/2019,03.00.00,1075.62,10.27,31.32
39,R8979,20/09/2019 04.00,20/09/2019,04.00.00,1075.33,10.29,31.38
39,R8979,20/09/2019 05.00,20/09/2019,05.00.00,1074.98,10.30,31.78
39,R8979,20/09/2019 06.00,20/09/2019,06.00.00,1074.98,10.32,31.78
39,R8979,20/09/2019 07.00,20/09/2019,07.00.00,1074.68,10.34,31.43
39,R8979,20/09/2019 08.00,20/09/2019,08.00.00,1074.86,10.37,31.48
39,R8979,20/09/2019 09.00,20/09/2019,09.00.00,1074.86,10.43,31.43
39,R8979,20/09/2019 10.00,20/09/2019,10.00.00,1075.27,10.53,31.34
39,R8979,20/09/2019 11.00,20/09/2019,11.00.00,1074.98,10.61,31.53
39,R8979,20/09/2019 12.00,20/09/2019,12.00.00,1074.86,10.68,31.58
39,R8979,20/09/2019 13.00,20/09/2019,13.00.00,1074.86,10.72,32.18
39,R8979,20/09/2019 14.00,20/09/2019,14.00.00,1074.68,10.74,32.26
39,R8979,20/09/2019 15.00,20/09/2019,15.00.00,1074.10,10.76,32.05
39,R8979,20/09/2019 16.00,20/09/2019,16.00.00,1073.93,10.76,32.13
39,R8979,20/09/2019 17.00,20/09/2019,17.00.00,1073.63,10.72,32.13
39,R8979,20/09/2019 18.00,20/09/2019,18.00.00,1072.99,10.67,32.07
39,R8979,20/09/2019 19.00,20/09/2019,19.00.00,1073.34,10.65,32.29
39,R8979,20/09/2019 20.00,20/09/2019,20.00.00,1072.70,10.62,32.00
39,R8979,20/09/2019 21.00,20/09/2019,21.00.00,1072.70,10.59,32.15
39,R8979,20/09/2019 22.00,20/09/2019,22.00.00,1071.94,10.55,31.77
39,R8979,20/09/2019 23.00,20/09/2019,23.00.00,1071.48,10.51,32.03
39,R8979,21/09/2019 00.00,21/09/2019,00.00.00,1071.18,10.50,32.11
39,R8979,21/09/2019 01.00,21/09/2019,01.00.00,1071.18,10.47,31.93
39,R8979,21/09/2019 02.00,21/09/2019,02.00.00,1070.89,10.43,31.94
39,R8979,21/09/2019 03.00,21/09/2019,03.00.00,1071.01,10.41,32.13
39,R8979,21/09/2019 04.00,21/09/2019,04.00.00,1070.72,10.35,31.72
39,R8979,21/09/2019 05.00,21/09/2019,05.00.00,1070.43,10.33,31.68
39,R8979,21/09/2019 06.00,21/09/2019,06.00.00,1070.31,10.31,31.38
39,R8979,21/09/2019 07.00,21/09/2019,07.00.00,1070.72,10.32,31.47
39,R8979,21/09/2019 08.00,21/09/2019,08.00.00,1070.72,10.36,31.47
39,R8979,21/09/2019 09.00,21/09/2019,09.00.00,1070.72,10.43,31.42
39,R8979,21/09/2019 10.00,21/09/2019,10.00.00,1070.72,10.53,31.17
39,R8979,21/09/2019 11.00,21/09/2019,11.00.00,1071.01,10.65,31.91
39,R8979,21/09/2019 12.00,21/09/2019,12.00.00,1070.72,10.76,31.79
39,R8979,21/09/2019 13.00,21/09/2019,13.00.00,1070.25,10.88,31.70
39,R8979,21/09/2019 14.00,21/09/2019,14.00.00,1069.96,10.90,32.11
39,R8979,21/09/2019 15.00,21/09/2019,15.00.00,1069.20,10.95,32.10
39,R8979,21/09/2019 16.00,21/09/2019,16.00.00,1068.91,10.99,32.38
39,R8979,21/09/2019 17.00,21/09/2019,17.00.00,1068.62,10.94,32.54
39,R8979,21/09/2019 18.00,21/09/2019,18.00.00,1068.27,10.84,32.22
39,R8979,21/09/2019 19.00,21/09/2019,19.00.00,1067.86,10.69,31.93
39,R8979,21/09/2019 20.00,21/09/2019,20.00.00,1067.86,10.47,31.73
39,R8979,21/09/2019 21.00,21/09/2019,21.00.00,1067.10,10.27,31.48
39,R8979,21/09/2019 22.00,21/09/2019,22.00.00,1066.93,10.26,31.18
39,R8979,21/09/2019 23.00,21/09/2019,23.00.00,1066.58,10.27,31.45
39,R8979,22/09/2019 00.00,22/09/2019,00.00.00,1066.28,10.23,31.66
39,R8979,22/09/2019 01.00,22/09/2019,01.00.00,1065.99,10.15,31.74
39,R8979,22/09/2019 02.00,22/09/2019,02.00.00,1065.53,10.04,31.53
39,R8979,22/09/2019 03.00,22/09/2019,03.00.00,1065.23,10.01,31.23
39,R8979,22/09/2019 04.00,22/09/2019,04.00.00,1064.77,9.98,31.34
39,R8979,22/09/2019 05.00,22/09/2019,05.00.00,1064.18,9.97,31.31
39,R8979,22/09/2019 06.00,22/09/2019,06.00.00,1064.18,9.96,31.38
39,R8979,22/09/2019 07.00,22/09/2019,07.00.00,1063.89,9.94,31.27
39,R8979,22/09/2019 08.00,22/09/2019,08.00.00,1063.54,9.97,31.12
39,R8979,22/09/2019 09.00,22/09/2019,09.00.00,1063.54,10.08,31.04
39,R8979,22/09/2019 10.00,22/09/2019,10.00.00,1063.31,10.19,31.23
39,R8979,22/09/2019 11.00,22/09/2019,11.00.00,1062.67,10.34,31.29
39,R8979,22/09/2019 12.00,22/09/2019,12.00.00,1062.38,10.51,31.70
39,R8979,22/09/2019 13.00,22/09/2019,13.00.00,1061.91,10.66,31.48
39,R8979,22/09/2019 14.00,22/09/2019,14.00.00,1061.62,10.76,31.77
39,R8979,22/09/2019 15.00,22/09/2019,15.00.00,1061.15,10.82,31.73
39,R8979,22/09/2019 16.00,22/09/2019,16.00.00,1060.68,10.85,31.96
39,R8979,22/09/2019 17.00,22/09/2019,17.00.00,1060.80,10.82,32.08
39,R8979,22/09/2019 18.00,22/09/2019,18.00.00,1060.80,10.76,32.08
39,R8979,22/09/2019 19.00,22/09/2019,19.00.00,1061.44,10.67,32.19
39,R8979,22/09/2019 20.00,22/09/2019,20.00.00,1061.27,10.57,31.89
39,R8979,22/09/2019 21.00,22/09/2019,21.00.00,1061.62,10.53,32.24
39,R8979,22/09/2019 22.00,22/09/2019,22.00.00,1061.91,10.50,32.16
39,R8979,22/09/2019 23.00,22/09/2019,23.00.00,1061.73,10.47,31.81
39,R8979,23/09/2019 00.00,23/09/2019,00.00.00,1062.03,10.45,31.98
39,R8979,23/09/2019 01.00,23/09/2019,01.00.00,1062.20,10.44,32.08
39,R8979,23/09/2019 02.00,23/09/2019,02.00.00,1062.49,10.41,31.94
39,R8979,23/09/2019 03.00,23/09/2019,03.00.00,1062.38,10.42,31.70
39,R8979,23/09/2019 04.00,23/09/2019,04.00.00,1062.49,10.45,31.82
39,R8979,23/09/2019 05.00,23/09/2019,05.00.00,1062.49,10.47,31.82
39,R8979,23/09/2019 06.00,23/09/2019,06.00.00,1062.78,10.49,31.78
39,R8979,23/09/2019 07.00,23/09/2019,07.00.00,1063.31,10.52,31.68
39,R8979,23/09/2019 08.00,23/09/2019,08.00.00,1063.60,10.55,31.60
39,R8979,23/09/2019 09.00,23/09/2019,09.00.00,1064.18,10.59,31.88
39,R8979,23/09/2019 10.00,23/09/2019,10.00.00,1064.48,10.65,31.68
39,R8979,23/09/2019 11.00,23/09/2019,11.00.00,1064.36,10.73,31.81
39,R8979,23/09/2019 12.00,23/09/2019,12.00.00,1064.48,10.80,31.80
39,R8979,23/09/2019 13.00,23/09/2019,13.00.00,1064.18,10.85,31.81
39,R8979,23/09/2019 14.00,23/09/2019,14.00.00,1064.36,10.92,32.18
39,R8979,23/09/2019 15.00,23/09/2019,15.00.00,1063.89,10.94,31.72
39,R8979,23/09/2019 16.00,23/09/2019,16.00.00,1063.89,10.96,32.09
39,R8979,23/09/2019 17.00,23/09/2019,17.00.00,1063.89,10.96,32.14
39,R8979,23/09/2019 18.00,23/09/2019,18.00.00,1064.48,10.90,32.43
39,R8979,23/09/2019 19.00,23/09/2019,19.00.00,1064.77,10.80,32.22
39,R8979,23/09/2019 20.00,23/09/2019,20.00.00,1064.94,10.71,32.07
39,R8979,23/09/2019 21.00,23/09/2019,21.00.00,1064.59,10.65,32.04
39,R8979,23/09/2019 22.00,23/09/2019,22.00.00,1064.65,10.57,31.98
39,R8979,23/09/2019 23.00,23/09/2019,23.00.00,1064.30,10.53,31.68
39,R8979,24/09/2019 00.00,24/09/2019,00.00.00,1063.89,10.53,31.59
39,R8979,24/09/2019 01.00,24/09/2019,01.00.00,1064.01,10.54,31.96
39,R8979,24/09/2019 02.00,24/09/2019,02.00.00,1063.43,10.54,31.75
39,R8979,24/09/2019 03.00,24/09/2019,03.00.00,1063.08,10.53,31.70
39,R8979,24/09/2019 04.00,24/09/2019,04.00.00,1062.78,10.53,31.98
39,R8979,24/09/2019 05.00,24/09/2019,05.00.00,1062.32,10.53,31.82
39,R8979,24/09/2019 06.00,24/09/2019,06.00.00,1061.91,10.53,31.91
39,R8979,24/09/2019 07.00,24/09/2019,07.00.00,1061.62,10.51,31.82
